queryID,songID,repertoire,role,split,lengthSec,startSample,rep,noiseType,noiseFile,noiseStartSample,targetSnrDb,seed
282,2,american,db,test,3,486364,3,cafe,PCAFETER_ch01_8k.wav,1304981,-15,1063996498
283,2,american,db,test,3,486364,3,cafe,PCAFETER_ch01_8k.wav,1304981,-20,1528891013
284,2,american,db,test,3,486364,3,cafe,PCAFETER_ch01_8k.wav,1304981,-25,3254924259
285,2,american,db,test,3,486364,3,traffic,STRAFFIC_ch01_8k.wav,1697904,10,61819563
286,2,american,db,test,3,486364,3,traffic,STRAFFIC_ch01_8k.wav,1697904,5,498528195
287,2,american,db,test,3,486364,3,traffic,STRAFFIC_ch01_8k.wav,1697904,0,197579843
288,2,american,db,test,3,486364,3,traffic,STRAFFIC_ch01_8k.wav,1697904,-5,174928874
289,2,american,db,test,3,486364,3,traffic,STRAFFIC_ch01_8k.wav,1697904,-10,3674175230
290,2,american,db,test,3,486364,3,traffic,STRAFFIC_ch01_8k.wav,1697904,-15,3022187493
291,2,american,db,test,3,486364,3,traffic,STRAFFIC_ch01_8k.wav,1697904,-20,2036561088
292,2,american,db,test,3,486364,3,traffic,STRAFFIC_ch01_8k.wav,1697904,-25,420194521
293,2,american,db,test,3,486364,3,crowd,SPSQUARE_ch01_8k.wav,1568651,10,2111474105
294,2,american,db,test,3,486364,3,crowd,SPSQUARE_ch01_8k.wav,1568651,5,2033545771
295,2,american,db,test,3,486364,3,crowd,SPSQUARE_ch01_8k.wav,1568651,0,743896367
296,2,american,db,test,3,486364,3,crowd,SPSQUARE_ch01_8k.wav,1568651,-5,1863378644
297,2,american,db,test,3,486364,3,crowd,SPSQUARE_ch01_8k.wav,1568651,-10,1711564801
298,2,american,db,test,3,486364,3,crowd,SPSQUARE_ch01_8k.wav,1568651,-15,2645056030
299,2,american,db,test,3,486364,3,crowd,SPSQUARE_ch01_8k.wav,1568651,-20,2727706460
300,2,american,db,test,3,486364,3,crowd,SPSQUARE_ch01_8k.wav,1568651,-25,194579241
301,2,american,db,test,5,718528,1,none,,0,Inf,2829067605
302,2,american,db,test,5,718528,1,cafe,PCAFETER_ch01_8k.wav,1477051,10,699798036
303,2,american,db,test,5,718528,1,cafe,PCAFETER_ch01_8k.wav,1477051,5,303090463
304,2,american,db,test,5,718528,1,cafe,PCAFETER_ch01_8k.wav,1477051,0,2759169789
305,2,american,db,test,5,718528,1,cafe,PCAFETER_ch01_8k.wav,1477051,-5,113865212
306,2,american,db,test,5,718528,1,cafe,PCAFETER_ch01_8k.wav,1477051,-10,2515886964
307,2,american,db,test,5,718528,1,cafe,PCAFETER_ch01_8k.wav,1477051,-15,4038258136
308,2,american,db,test,5,718528,1,cafe,PCAFETER_ch01_8k.wav,1477051,-20,2471642773
309,2,american,db,test,5,718528,1,cafe,PCAFETER_ch01_8k.wav,1477051,-25,1667177138
310,2,american,db,test,5,718528,1,traffic,STRAFFIC_ch01_8k.wav,1187419,10,2762901859
311,2,american,db,test,5,718528,1,traffic,STRAFFIC_ch01_8k.wav,1187419,5,1968181178
312,2,american,db,test,5,718528,1,traffic,STRAFFIC_ch01_8k.wav,1187419,0,2343406266
313,2,american,db,test,5,718528,1,traffic,STRAFFIC_ch01_8k.wav,1187419,-5,4043560563
314,2,american,db,test,5,718528,1,traffic,STRAFFIC_ch01_8k.wav,1187419,-10,1658298202
315,2,american,db,test,5,718528,1,traffic,STRAFFIC_ch01_8k.wav,1187419,-15,4128282035
316,2,american,db,test,5,718528,1,traffic,STRAFFIC_ch01_8k.wav,1187419,-20,3888451397
317,2,american,db,test,5,718528,1,traffic,STRAFFIC_ch01_8k.wav,1187419,-25,840916521
318,2,american,db,test,5,718528,1,crowd,SPSQUARE_ch01_8k.wav,2021345,10,297904519
319,2,american,db,test,5,718528,1,crowd,SPSQUARE_ch01_8k.wav,2021345,5,432838220
320,2,american,db,test,5,718528,1,crowd,SPSQUARE_ch01_8k.wav,2021345,0,78262146
321,2,american,db,test,5,718528,1,crowd,SPSQUARE_ch01_8k.wav,2021345,-5,405629428
322,2,american,db,test,5,718528,1,crowd,SPSQUARE_ch01_8k.wav,2021345,-10,2933491754
323,2,american,db,test,5,718528,1,crowd,SPSQUARE_ch01_8k.wav,2021345,-15,305752917
324,2,american,db,test,5,718528,1,crowd,SPSQUARE_ch01_8k.wav,2021345,-20,1369989900
325,2,american,db,test,5,718528,1,crowd,SPSQUARE_ch01_8k.wav,2021345,-25,3628711829
326,2,american,db,test,5,53719,2,none,,0,Inf,2992463338
327,2,american,db,test,5,53719,2,cafe,PCAFETER_ch01_8k.wav,1922173,10,2701288957
328,2,american,db,test,5,53719,2,cafe,PCAFETER_ch01_8k.wav,1922173,5,3768713600
329,2,american,db,test,5,53719,2,cafe,PCAFETER_ch01_8k.wav,1922173,0,3157106092
330,2,american,db,test,5,53719,2,cafe,PCAFETER_ch01_8k.wav,1922173,-5,3450924318
331,2,american,db,test,5,53719,2,cafe,PCAFETER_ch01_8k.wav,1922173,-10,1211329265
332,2,american,db,test,5,53719,2,cafe,PCAFETER_ch01_8k.wav,1922173,-15,762097038
333,2,american,db,test,5,53719,2,cafe,PCAFETER_ch01_8k.wav,1922173,-20,3223865809
334,2,american,db,test,5,53719,2,cafe,PCAFETER_ch01_8k.wav,1922173,-25,3465328817
335,2,american,db,test,5,53719,2,traffic,STRAFFIC_ch01_8k.wav,665187,10,4254187190
336,2,american,db,test,5,53719,2,traffic,STRAFFIC_ch01_8k.wav,665187,5,1772179428
337,2,american,db,test,5,53719,2,traffic,STRAFFIC_ch01_8k.wav,665187,0,1597805512
338,2,american,db,test,5,53719,2,traffic,STRAFFIC_ch01_8k.wav,665187,-5,3334668274
339,2,american,db,test,5,53719,2,traffic,STRAFFIC_ch01_8k.wav,665187,-10,1463740060
340,2,american,db,test,5,53719,2,traffic,STRAFFIC_ch01_8k.wav,665187,-15,3997572273
341,2,american,db,test,5,53719,2,traffic,STRAFFIC_ch01_8k.wav,665187,-20,3686854694
342,2,american,db,test,5,53719,2,traffic,STRAFFIC_ch01_8k.wav,665187,-25,1842515317
343,2,american,db,test,5,53719,2,crowd,SPSQUARE_ch01_8k.wav,278873,10,3224966679
344,2,american,db,test,5,53719,2,crowd,SPSQUARE_ch01_8k.wav,278873,5,3240736967
345,2,american,db,test,5,53719,2,crowd,SPSQUARE_ch01_8k.wav,278873,0,442913644
346,2,american,db,test,5,53719,2,crowd,SPSQUARE_ch01_8k.wav,278873,-5,3876435216
347,2,american,db,test,5,53719,2,crowd,SPSQUARE_ch01_8k.wav,278873,-10,2170042415
348,2,american,db,test,5,53719,2,crowd,SPSQUARE_ch01_8k.wav,278873,-15,3549607787
349,2,american,db,test,5,53719,2,crowd,SPSQUARE_ch01_8k.wav,278873,-20,1374602569
350,2,american,db,test,5,53719,2,crowd,SPSQUARE_ch01_8k.wav,278873,-25,3846242978
351,2,american,db,test,5,746134,3,none,,0,Inf,1371441630
352,2,american,db,test,5,746134,3,cafe,PCAFETER_ch01_8k.wav,25578,10,4080485076
353,2,american,db,test,5,746134,3,cafe,PCAFETER_ch01_8k.wav,25578,5,4082826606
354,2,american,db,test,5,746134,3,cafe,PCAFETER_ch01_8k.wav,25578,0,2462896975
355,2,american,db,test,5,746134,3,cafe,PCAFETER_ch01_8k.wav,25578,-5,2713720162
356,2,american,db,test,5,746134,3,cafe,PCAFETER_ch01_8k.wav,25578,-10,1926058851
357,2,american,db,test,5,746134,3,cafe,PCAFETER_ch01_8k.wav,25578,-15,1259330675
358,2,american,db,test,5,746134,3,cafe,PCAFETER_ch01_8k.wav,25578,-20,1411603474
359,2,american,db,test,5,746134,3,cafe,PCAFETER_ch01_8k.wav,25578,-25,2888444774
360,2,american,db,test,5,746134,3,traffic,STRAFFIC_ch01_8k.wav,2136732,10,3231423997
361,2,american,db,test,5,746134,3,traffic,STRAFFIC_ch01_8k.wav,2136732,5,3399806104
362,2,american,db,test,5,746134,3,traffic,STRAFFIC_ch01_8k.wav,2136732,0,3391384099
363,2,american,db,test,5,746134,3,traffic,STRAFFIC_ch01_8k.wav,2136732,-5,391727230
364,2,american,db,test,5,746134,3,traffic,STRAFFIC_ch01_8k.wav,2136732,-10,2123519039
365,2,american,db,test,5,746134,3,traffic,STRAFFIC_ch01_8k.wav,2136732,-15,247212992
366,2,american,db,test,5,746134,3,traffic,STRAFFIC_ch01_8k.wav,2136732,-20,2360208577
367,2,american,db,test,5,746134,3,traffic,STRAFFIC_ch01_8k.wav,2136732,-25,1896359063
368,2,american,db,test,5,746134,3,crowd,SPSQUARE_ch01_8k.wav,215440,10,3812660432
369,2,american,db,test,5,746134,3,crowd,SPSQUARE_ch01_8k.wav,215440,5,1507168502
370,2,american,db,test,5,746134,3,crowd,SPSQUARE_ch01_8k.wav,215440,0,502799007
371,2,american,db,test,5,746134,3,crowd,SPSQUARE_ch01_8k.wav,215440,-5,614144598
372,2,american,db,test,5,746134,3,crowd,SPSQUARE_ch01_8k.wav,215440,-10,3270663258
373,2,american,db,test,5,746134,3,crowd,SPSQUARE_ch01_8k.wav,215440,-15,2655226363
374,2,american,db,test,5,746134,3,crowd,SPSQUARE_ch01_8k.wav,215440,-20,434318587
375,2,american,db,test,5,746134,3,crowd,SPSQUARE_ch01_8k.wav,215440,-25,361235982
376,2,american,db,test,10,1328689,1,none,,0,Inf,349390353
377,2,american,db,test,10,1328689,1,cafe,PCAFETER_ch01_8k.wav,168813,10,364375208
378,2,american,db,test,10,1328689,1,cafe,PCAFETER_ch01_8k.wav,168813,5,4237584721
379,2,american,db,test,10,1328689,1,cafe,PCAFETER_ch01_8k.wav,168813,0,1607480827
380,2,american,db,test,10,1328689,1,cafe,PCAFETER_ch01_8k.wav,168813,-5,1591895900
381,2,american,db,test,10,1328689,1,cafe,PCAFETER_ch01_8k.wav,168813,-10,3490947558
382,2,american,db,test,10,1328689,1,cafe,PCAFETER_ch01_8k.wav,168813,-15,4068401660
383,2,american,db,test,10,1328689,1,cafe,PCAFETER_ch01_8k.wav,168813,-20,4234842321
384,2,american,db,test,10,1328689,1,cafe,PCAFETER_ch01_8k.wav,168813,-25,3235734666
385,2,american,db,test,10,1328689,1,traffic,STRAFFIC_ch01_8k.wav,1906743,10,1616022614
386,2,american,db,test,10,1328689,1,traffic,STRAFFIC_ch01_8k.wav,1906743,5,358632848
387,2,american,db,test,10,1328689,1,traffic,STRAFFIC_ch01_8k.wav,1906743,0,3337820587
388,2,american,db,test,10,1328689,1,traffic,STRAFFIC_ch01_8k.wav,1906743,-5,2398327990
389,2,american,db,test,10,1328689,1,traffic,STRAFFIC_ch01_8k.wav,1906743,-10,1822019656
390,2,american,db,test,10,1328689,1,traffic,STRAFFIC_ch01_8k.wav,1906743,-15,3892762441
391,2,american,db,test,10,1328689,1,traffic,STRAFFIC_ch01_8k.wav,1906743,-20,477589550
392,2,american,db,test,10,1328689,1,traffic,STRAFFIC_ch01_8k.wav,1906743,-25,2115808712
393,2,american,db,test,10,1328689,1,crowd,SPSQUARE_ch01_8k.wav,1638506,10,48763533
394,2,american,db,test,10,1328689,1,crowd,SPSQUARE_ch01_8k.wav,1638506,5,2012882130
395,2,american,db,test,10,1328689,1,crowd,SPSQUARE_ch01_8k.wav,1638506,0,241820728
396,2,american,db,test,10,1328689,1,crowd,SPSQUARE_ch01_8k.wav,1638506,-5,510319065
397,2,american,db,test,10,1328689,1,crowd,SPSQUARE_ch01_8k.wav,1638506,-10,504771387
398,2,american,db,test,10,1328689,1,crowd,SPSQUARE_ch01_8k.wav,1638506,-15,2788337015
399,2,american,db,test,10,1328689,1,crowd,SPSQUARE_ch01_8k.wav,1638506,-20,3204238357
400,2,american,db,test,10,1328689,1,crowd,SPSQUARE_ch01_8k.wav,1638506,-25,2505549767
401,2,american,db,test,10,1821909,2,none,,0,Inf,960336814
402,2,american,db,test,10,1821909,2,cafe,PCAFETER_ch01_8k.wav,869713,10,4137009304
403,2,american,db,test,10,1821909,2,cafe,PCAFETER_ch01_8k.wav,869713,5,52203072
404,2,american,db,test,10,1821909,2,cafe,PCAFETER_ch01_8k.wav,869713,0,4165597840
405,2,american,db,test,10,1821909,2,cafe,PCAFETER_ch01_8k.wav,869713,-5,185370411
406,2,american,db,test,10,1821909,2,cafe,PCAFETER_ch01_8k.wav,869713,-10,3827430528
407,2,american,db,test,10,1821909,2,cafe,PCAFETER_ch01_8k.wav,869713,-15,2266459005
408,2,american,db,test,10,1821909,2,cafe,PCAFETER_ch01_8k.wav,869713,-20,4264751324
409,2,american,db,test,10,1821909,2,cafe,PCAFETER_ch01_8k.wav,869713,-25,316953832
410,2,american,db,test,10,1821909,2,traffic,STRAFFIC_ch01_8k.wav,662862,10,2378786038
411,2,american,db,test,10,1821909,2,traffic,STRAFFIC_ch01_8k.wav,662862,5,4163122689
412,2,american,db,test,10,1821909,2,traffic,STRAFFIC_ch01_8k.wav,662862,0,2246688133
413,2,american,db,test,10,1821909,2,traffic,STRAFFIC_ch01_8k.wav,662862,-5,2703246566
414,2,american,db,test,10,1821909,2,traffic,STRAFFIC_ch01_8k.wav,662862,-10,2988217865
415,2,american,db,test,10,1821909,2,traffic,STRAFFIC_ch01_8k.wav,662862,-15,1952239007
416,2,american,db,test,10,1821909,2,traffic,STRAFFIC_ch01_8k.wav,662862,-20,2695341430
417,2,american,db,test,10,1821909,2,traffic,STRAFFIC_ch01_8k.wav,662862,-25,2509610860
418,2,american,db,test,10,1821909,2,crowd,SPSQUARE_ch01_8k.wav,2015179,10,3870444182
419,2,american,db,test,10,1821909,2,crowd,SPSQUARE_ch01_8k.wav,2015179,5,195190718
420,2,american,db,test,10,1821909,2,crowd,SPSQUARE_ch01_8k.wav,2015179,0,1206727711
421,2,american,db,test,10,1821909,2,crowd,SPSQUARE_ch01_8k.wav,2015179,-5,4081986240
422,2,american,db,test,10,1821909,2,crowd,SPSQUARE_ch01_8k.wav,2015179,-10,3823653835
423,2,american,db,test,10,1821909,2,crowd,SPSQUARE_ch01_8k.wav,2015179,-15,1957030851
424,2,american,db,test,10,1821909,2,crowd,SPSQUARE_ch01_8k.wav,2015179,-20,2663449226
425,2,american,db,test,10,1821909,2,crowd,SPSQUARE_ch01_8k.wav,2015179,-25,1191343109
426,2,american,db,test,10,360300,3,none,,0,Inf,333867724
427,2,american,db,test,10,360300,3,cafe,PCAFETER_ch01_8k.wav,1075796,10,4184993831
428,2,american,db,test,10,360300,3,cafe,PCAFETER_ch01_8k.wav,1075796,5,4235742893
429,2,american,db,test,10,360300,3,cafe,PCAFETER_ch01_8k.wav,1075796,0,2998581728
430,2,american,db,test,10,360300,3,cafe,PCAFETER_ch01_8k.wav,1075796,-5,2302516360
431,2,american,db,test,10,360300,3,cafe,PCAFETER_ch01_8k.wav,1075796,-10,1329410989
432,2,american,db,test,10,360300,3,cafe,PCAFETER_ch01_8k.wav,1075796,-15,3495222994
433,2,american,db,test,10,360300,3,cafe,PCAFETER_ch01_8k.wav,1075796,-20,2940897992
434,2,american,db,test,10,360300,3,cafe,PCAFETER_ch01_8k.wav,1075796,-25,698434436
435,2,american,db,test,10,360300,3,traffic,STRAFFIC_ch01_8k.wav,819789,10,3912402465
436,2,american,db,test,10,360300,3,traffic,STRAFFIC_ch01_8k.wav,819789,5,3532770557
437,2,american,db,test,10,360300,3,traffic,STRAFFIC_ch01_8k.wav,819789,0,4079359564
438,2,american,db,test,10,360300,3,traffic,STRAFFIC_ch01_8k.wav,819789,-5,3116941554
439,2,american,db,test,10,360300,3,traffic,STRAFFIC_ch01_8k.wav,819789,-10,2634598205
440,2,american,db,test,10,360300,3,traffic,STRAFFIC_ch01_8k.wav,819789,-15,1796340162
441,2,american,db,test,10,360300,3,traffic,STRAFFIC_ch01_8k.wav,819789,-20,4006038331
442,2,american,db,test,10,360300,3,traffic,STRAFFIC_ch01_8k.wav,819789,-25,3719716080
443,2,american,db,test,10,360300,3,crowd,SPSQUARE_ch01_8k.wav,1354102,10,194212710
444,2,american,db,test,10,360300,3,crowd,SPSQUARE_ch01_8k.wav,1354102,5,113245294
445,2,american,db,test,10,360300,3,crowd,SPSQUARE_ch01_8k.wav,1354102,0,1616897849
446,2,american,db,test,10,360300,3,crowd,SPSQUARE_ch01_8k.wav,1354102,-5,3481300046
447,2,american,db,test,10,360300,3,crowd,SPSQUARE_ch01_8k.wav,1354102,-10,4240318686
448,2,american,db,test,10,360300,3,crowd,SPSQUARE_ch01_8k.wav,1354102,-15,646035628
449,2,american,db,test,10,360300,3,crowd,SPSQUARE_ch01_8k.wav,1354102,-20,2551771991
450,2,american,db,test,10,360300,3,crowd,SPSQUARE_ch01_8k.wav,1354102,-25,1635913772
451,3,american,db,test,3,1479635,1,none,,0,Inf,1781636196
452,3,american,db,test,3,1479635,1,cafe,PCAFETER_ch01_8k.wav,2000903,10,1174274432
453,3,american,db,test,3,1479635,1,cafe,PCAFETER_ch01_8k.wav,2000903,5,242130915
454,3,american,db,test,3,1479635,1,cafe,PCAFETER_ch01_8k.wav,2000903,0,3713954325
455,3,american,db,test,3,1479635,1,cafe,PCAFETER_ch01_8k.wav,2000903,-5,3491383248
456,3,american,db,test,3,1479635,1,cafe,PCAFETER_ch01_8k.wav,2000903,-10,4293754710
457,3,american,db,test,3,1479635,1,cafe,PCAFETER_ch01_8k.wav,2000903,-15,4280522620
458,3,american,db,test,3,1479635,1,cafe,PCAFETER_ch01_8k.wav,2000903,-20,2385561010
459,3,american,db,test,3,1479635,1,cafe,PCAFETER_ch01_8k.wav,2000903,-25,3302775798
460,3,american,db,test,3,1479635,1,traffic,STRAFFIC_ch01_8k.wav,1991897,10,4057737911
461,3,american,db,test,3,1479635,1,traffic,STRAFFIC_ch01_8k.wav,1991897,5,3649207755
462,3,american,db,test,3,1479635,1,traffic,STRAFFIC_ch01_8k.wav,1991897,0,1062352008
463,3,american,db,test,3,1479635,1,traffic,STRAFFIC_ch01_8k.wav,1991897,-5,1935072326
464,3,american,db,test,3,1479635,1,traffic,STRAFFIC_ch01_8k.wav,1991897,-10,554735464
465,3,american,db,test,3,1479635,1,traffic,STRAFFIC_ch01_8k.wav,1991897,-15,4097617959
466,3,american,db,test,3,1479635,1,traffic,STRAFFIC_ch01_8k.wav,1991897,-20,2603500230
467,3,american,db,test,3,1479635,1,traffic,STRAFFIC_ch01_8k.wav,1991897,-25,982013372
468,3,american,db,test,3,1479635,1,crowd,SPSQUARE_ch01_8k.wav,1113631,10,2884932471
469,3,american,db,test,3,1479635,1,crowd,SPSQUARE_ch01_8k.wav,1113631,5,2654840577
470,3,american,db,test,3,1479635,1,crowd,SPSQUARE_ch01_8k.wav,1113631,0,1538297160
471,3,american,db,test,3,1479635,1,crowd,SPSQUARE_ch01_8k.wav,1113631,-5,487726145
472,3,american,db,test,3,1479635,1,crowd,SPSQUARE_ch01_8k.wav,1113631,-10,2884384911
473,3,american,db,test,3,1479635,1,crowd,SPSQUARE_ch01_8k.wav,1113631,-15,2234704559
474,3,american,db,test,3,1479635,1,crowd,SPSQUARE_ch01_8k.wav,1113631,-20,3317082234
475,3,american,db,test,3,1479635,1,crowd,SPSQUARE_ch01_8k.wav,1113631,-25,2234085225
476,3,american,db,test,3,1322877,2,none,,0,Inf,1732945715
477,3,american,db,test,3,1322877,2,cafe,PCAFETER_ch01_8k.wav,1311349,10,575591024
478,3,american,db,test,3,1322877,2,cafe,PCAFETER_ch01_8k.wav,1311349,5,123620654
479,3,american,db,test,3,1322877,2,cafe,PCAFETER_ch01_8k.wav,1311349,0,3243289816
480,3,american,db,test,3,1322877,2,cafe,PCAFETER_ch01_8k.wav,1311349,-5,2664209236
481,3,american,db,test,3,1322877,2,cafe,PCAFETER_ch01_8k.wav,1311349,-10,3023999577
482,3,american,db,test,3,1322877,2,cafe,PCAFETER_ch01_8k.wav,1311349,-15,914674109
483,3,american,db,test,3,1322877,2,cafe,PCAFETER_ch01_8k.wav,1311349,-20,585711028
484,3,american,db,test,3,1322877,2,cafe,PCAFETER_ch01_8k.wav,1311349,-25,62468864
485,3,american,db,test,3,1322877,2,traffic,STRAFFIC_ch01_8k.wav,1332808,10,1505762099
486,3,american,db,test,3,1322877,2,traffic,STRAFFIC_ch01_8k.wav,1332808,5,2533677172
487,3,american,db,test,3,1322877,2,traffic,STRAFFIC_ch01_8k.wav,1332808,0,1684675345
488,3,american,db,test,3,1322877,2,traffic,STRAFFIC_ch01_8k.wav,1332808,-5,1878940483
489,3,american,db,test,3,1322877,2,traffic,STRAFFIC_ch01_8k.wav,1332808,-10,3883332022
490,3,american,db,test,3,1322877,2,traffic,STRAFFIC_ch01_8k.wav,1332808,-15,1495745841
491,3,american,db,test,3,1322877,2,traffic,STRAFFIC_ch01_8k.wav,1332808,-20,2207568046
492,3,american,db,test,3,1322877,2,traffic,STRAFFIC_ch01_8k.wav,1332808,-25,3365764060
493,3,american,db,test,3,1322877,2,crowd,SPSQUARE_ch01_8k.wav,2082958,10,1703138281
494,3,american,db,test,3,1322877,2,crowd,SPSQUARE_ch01_8k.wav,2082958,5,2671842032
495,3,american,db,test,3,1322877,2,crowd,SPSQUARE_ch01_8k.wav,2082958,0,3703823925
496,3,american,db,test,3,1322877,2,crowd,SPSQUARE_ch01_8k.wav,2082958,-5,4078160024
497,3,american,db,test,3,1322877,2,crowd,SPSQUARE_ch01_8k.wav,2082958,-10,631675791
498,3,american,db,test,3,1322877,2,crowd,SPSQUARE_ch01_8k.wav,2082958,-15,3979663546
499,3,american,db,test,3,1322877,2,crowd,SPSQUARE_ch01_8k.wav,2082958,-20,2113623384
500,3,american,db,test,3,1322877,2,crowd,SPSQUARE_ch01_8k.wav,2082958,-25,1109151202
501,3,american,db,test,3,688403,3,none,,0,Inf,2720435954
502,3,american,db,test,3,688403,3,cafe,PCAFETER_ch01_8k.wav,2328590,10,1031417579
503,3,american,db,test,3,688403,3,cafe,PCAFETER_ch01_8k.wav,2328590,5,325830514
504,3,american,db,test,3,688403,3,cafe,PCAFETER_ch01_8k.wav,2328590,0,553534191
505,3,american,db,test,3,688403,3,cafe,PCAFETER_ch01_8k.wav,2328590,-5,549952691
506,3,american,db,test,3,688403,3,cafe,PCAFETER_ch01_8k.wav,2328590,-10,652417101
507,3,american,db,test,3,688403,3,cafe,PCAFETER_ch01_8k.wav,2328590,-15,596258167
508,3,american,db,test,3,688403,3,cafe,PCAFETER_ch01_8k.wav,2328590,-20,2752536069
509,3,american,db,test,3,688403,3,cafe,PCAFETER_ch01_8k.wav,2328590,-25,781169014
510,3,american,db,test,3,688403,3,traffic,STRAFFIC_ch01_8k.wav,1170477,10,1484629677
511,3,american,db,test,3,688403,3,traffic,STRAFFIC_ch01_8k.wav,1170477,5,3851676891
512,3,american,db,test,3,688403,3,traffic,STRAFFIC_ch01_8k.wav,1170477,0,2035649744
513,3,american,db,test,3,688403,3,traffic,STRAFFIC_ch01_8k.wav,1170477,-5,2867138654
514,3,american,db,test,3,688403,3,traffic,STRAFFIC_ch01_8k.wav,1170477,-10,740108211
515,3,american,db,test,3,688403,3,traffic,STRAFFIC_ch01_8k.wav,1170477,-15,825875047
516,3,american,db,test,3,688403,3,traffic,STRAFFIC_ch01_8k.wav,1170477,-20,175529371
517,3,american,db,test,3,688403,3,traffic,STRAFFIC_ch01_8k.wav,1170477,-25,725570571
518,3,american,db,test,3,688403,3,crowd,SPSQUARE_ch01_8k.wav,781125,10,1196536395
519,3,american,db,test,3,688403,3,crowd,SPSQUARE_ch01_8k.wav,781125,5,760254241
520,3,american,db,test,3,688403,3,crowd,SPSQUARE_ch01_8k.wav,781125,0,380974482
521,3,american,db,test,3,688403,3,crowd,SPSQUARE_ch01_8k.wav,781125,-5,518127121
522,3,american,db,test,3,688403,3,crowd,SPSQUARE_ch01_8k.wav,781125,-10,1979029739
523,3,american,db,test,3,688403,3,crowd,SPSQUARE_ch01_8k.wav,781125,-15,886196573
524,3,american,db,test,3,688403,3,crowd,SPSQUARE_ch01_8k.wav,781125,-20,1564527140
525,3,american,db,test,3,688403,3,crowd,SPSQUARE_ch01_8k.wav,781125,-25,2162160714
526,3,american,db,test,5,984553,1,none,,0,Inf,351152369
527,3,american,db,test,5,984553,1,cafe,PCAFETER_ch01_8k.wav,92778,10,3751991620
528,3,american,db,test,5,984553,1,cafe,PCAFETER_ch01_8k.wav,92778,5,3955116843
529,3,american,db,test,5,984553,1,cafe,PCAFETER_ch01_8k.wav,92778,0,262327840
530,3,american,db,test,5,984553,1,cafe,PCAFETER_ch01_8k.wav,92778,-5,1189180444
531,3,american,db,test,5,984553,1,cafe,PCAFETER_ch01_8k.wav,92778,-10,3462608130
532,3,american,db,test,5,984553,1,cafe,PCAFETER_ch01_8k.wav,92778,-15,3213750898
533,3,american,db,test,5,984553,1,cafe,PCAFETER_ch01_8k.wav,92778,-20,792511744
534,3,american,db,test,5,984553,1,cafe,PCAFETER_ch01_8k.wav,92778,-25,899148497
535,3,american,db,test,5,984553,1,traffic,STRAFFIC_ch01_8k.wav,1886635,10,1591165565
536,3,american,db,test,5,984553,1,traffic,STRAFFIC_ch01_8k.wav,1886635,5,2081010375
537,3,american,db,test,5,984553,1,traffic,STRAFFIC_ch01_8k.wav,1886635,0,2655384024
538,3,american,db,test,5,984553,1,traffic,STRAFFIC_ch01_8k.wav,1886635,-5,1584472017
539,3,american,db,test,5,984553,1,traffic,STRAFFIC_ch01_8k.wav,1886635,-10,1986571479
540,3,american,db,test,5,984553,1,traffic,STRAFFIC_ch01_8k.wav,1886635,-15,3210363233
541,3,american,db,test,5,984553,1,traffic,STRAFFIC_ch01_8k.wav,1886635,-20,157553157
542,3,american,db,test,5,984553,1,traffic,STRAFFIC_ch01_8k.wav,1886635,-25,1084208420
543,3,american,db,test,5,984553,1,crowd,SPSQUARE_ch01_8k.wav,1481866,10,3063813141
544,3,american,db,test,5,984553,1,crowd,SPSQUARE_ch01_8k.wav,1481866,5,3844884090
545,3,american,db,test,5,984553,1,crowd,SPSQUARE_ch01_8k.wav,1481866,0,2197637879
546,3,american,db,test,5,984553,1,crowd,SPSQUARE_ch01_8k.wav,1481866,-5,2285410016
